ann_id,image_id,category_id,x1,y1,w,h,file_name,height,width
238,111,4,124,114,130.636,227.571,000055_jpg.rf.4807f860bcc37e1823c01b028ee76745.jpg,416,416
239,111,5,177,273,15.462,22.887,000055_jpg.rf.4807f860bcc37e1823c01b028ee76745.jpg,416,416
240,112,4,27,59,119.859,73.379,000028_jpg.rf.47ab282c6ee5c3ac6e822ebc02c39e66.jpg,416,416
241,112,5,128,15,15.83,13.919,000028_jpg.rf.47ab282c6ee5c3ac6e822ebc02c39e66.jpg,416,416
242,112,5,92,128,26.715,46.008,000028_jpg.rf.47ab282c6ee5c3ac6e822ebc02c39e66.jpg,416,416
243,112,5,99,143,5.6,17.911,000028_jpg.rf.47ab282c6ee5c3ac6e822ebc02c39e66.jpg,416,416
244,112,4,149,179,23.568,23.126,000028_jpg.rf.47ab282c6ee5c3ac6e822ebc02c39e66.jpg,416,416
245,112,4,197,237,25.597,20.535,000028_jpg.rf.47ab282c6ee5c3ac6e822ebc02c39e66.jpg,416,416
246,112,3,228,173,66.147,34.044,000028_jpg.rf.47ab282c6ee5c3ac6e822ebc02c39e66.jpg,416,416
247,112,5,326,138,29.675,18.347,000028_jpg.rf.47ab282c6ee5c3ac6e822ebc02c39e66.jpg,416,416
248,112,5,317,194,25.954,12.008,000028_jpg.rf.47ab282c6ee5c3ac6e822ebc02c39e66.jpg,416,416
249,112,4,290,297,29.737,19.878,000028_jpg.rf.47ab282c6ee5c3ac6e822ebc02c39e66.jpg,416,416
250,112,5,103,222,23.634,9.717,000028_jpg.rf.47ab282c6ee5c3ac6e822ebc02c39e66.jpg,416,416
251,112,5,70,61,15.701,11.522,000028_jpg.rf.47ab282c6ee5c3ac6e822ebc02c39e66.jpg,416,416
252,112,5,128,110,25.599,21.533,000028_jpg.rf.47ab282c6ee5c3ac6e822ebc02c39e66.jpg,416,416
253,112,5,383,301,6.787,8.569,000028_jpg.rf.47ab282c6ee5c3ac6e822ebc02c39e66.jpg,416,416
254,113,1,64,155,165.981,172.825,glass147_jpg.rf.482e6d0839f4e71f13569e7435071995.jpg,416,416
255,114,4,100,216,37.645,70.978,000016_JPG.rf.480593ab477fe862fb06ad56e8d73745.jpg,416,416
256,115,4,156,154,119.269,128.356,000038_jpg.rf.481f019efae0399e436cb4ad93a03ddf.jpg,416,416
257,116,4,136,85,271.375,330.958,PET1-711_jpg.rf.4846da128050ea018182b27d4613f41a.jpg,416,416
258,117,4,265,253,86.125,137.956,PET1-221_jpg.rf.4822f950d8edc7d9444bdd373dc24731.jpg,416,416
259,118,4,164,130,82.774,137.142,000020_jpg.rf.485db21cfdd1055fb15205aeba192265.jpg,416,416
260,119,4,185,239,38.239,70.335,000025_jpg.rf.48711f7de2e2010a5925ee3330018708.jpg,416,416
261,119,4,388,210,26.082,32.845,000025_jpg.rf.48711f7de2e2010a5925ee3330018708.jpg,416,416
262,120,4,83,58,298.235,139.431,IMG_4913_JPG.rf.47cbdff307ec6575f98bd991b2a3112f.jpg,416,416
263,120,2,18,202,98.222,57.48,IMG_4913_JPG.rf.47cbdff307ec6575f98bd991b2a3112f.jpg,416,416
264,120,2,240,213,83.608,51.108,IMG_4913_JPG.rf.47cbdff307ec6575f98bd991b2a3112f.jpg,416,416
265,120,1,121,229,124.562,113.941,IMG_4913_JPG.rf.47cbdff307ec6575f98bd991b2a3112f.jpg,416,416
266,120,1,264,247,146.314,133.569,IMG_4913_JPG.rf.47cbdff307ec6575f98bd991b2a3112f.jpg,416,416
267,121,1,63,122,181.188,129.458,glass194_jpg.rf.487faca878be4437906b0022b0f4aef5.jpg,416,416
268,122,2,255,337,25.875,31.18,000043_jpg.rf.488015e84543ea005551841a2a5e0e0f.jpg,416,416
269,122,2,234,268,20.57,22.216,000043_jpg.rf.488015e84543ea005551841a2a5e0e0f.jpg,416,416
270,122,2,172,159,21.601,16.666,000043_jpg.rf.488015e84543ea005551841a2a5e0e0f.jpg,416,416
271,122,4,235,243,21.555,19.598,000043_jpg.rf.488015e84543ea005551841a2a5e0e0f.jpg,416,416
272,122,4,283,185,31.221,41.944,000043_jpg.rf.488015e84543ea005551841a2a5e0e0f.jpg,416,416
273,122,3,334,220,17.098,8.2,000043_jpg.rf.488015e84543ea005551841a2a5e0e0f.jpg,416,416
274,122,4,199,131,42.365,22.671,000043_jpg.rf.488015e84543ea005551841a2a5e0e0f.jpg,416,416
275,122,5,236,131,5.033,5.222,000043_jpg.rf.488015e84543ea005551841a2a5e0e0f.jpg,416,416
276,123,4,279,149,90.188,124.252,PET1-256_jpg.rf.47ffb50fca655818bf3298119adb59cc.jpg,416,416
277,124,4,183,227,48.533,18.98,000060_jpg.rf.480286af15772e64e0d51690c6795cec.jpg,416,416
278,125,4,192,194,54.105,28.016,000027_jpg.rf.47c5792a31f85ca62f8546d9a7e2c57b.jpg,416,416
279,126,4,117,26,187.726,383.082,IMG_4915_JPG.rf.486217577937732cfb92d1031cceddfa.jpg,416,416
280,127,2,15,0,322.453,245.376,metal1_jpg.rf.47e306475f57e14b5d563c83497dd792.jpg,416,416
281,128,5,269,228,115.175,83.824,000007_jpg.rf.486fc223f1ef67b0934c8eb8cab27430.jpg,416,416
282,129,5,140,177,113.03,86.841,000012_jpg.rf.48a2ea441a58188abea9983ed3d0e432.jpg,416,416
283,130,4,90,99,124.247,204.974,000097_jpg.rf.48190030eeeed9ee3d38eb481e3bff52.jpg,416,416
284,130,4,149,197,128.131,124.134,000097_jpg.rf.48190030eeeed9ee3d38eb481e3bff52.jpg,416,416
285,131,4,89,99,102.375,208.609,PET730_jpg.rf.489bad9e8ed3573d70d7259005ae36b1.jpg,416,416
286,132,4,120,236,196.424,99.048,PET1-239_jpg.rf.4827c1b39ff837b935173a00b70099a1.jpg,416,416
287,133,3,237,0,85.539,43.094,000008_JPG.rf.48917079f4e6bcf8713e03d3ad2674ba.jpg,416,416
288,134,4,0,76,392.438,167.375,PET1-728_jpg.rf.48e03a3513208f7c57b9aadbbf8b2766.jpg,416,416
289,135,5,207,15,11.699,3.273,000026_jpg.rf.46f673b36da8812c1799246a7841eeb6.jpg,416,416
290,135,5,225,26,6.128,6.962,000026_jpg.rf.46f673b36da8812c1799246a7841eeb6.jpg,416,416
291,135,5,209,65,5.147,6.837,000026_jpg.rf.46f673b36da8812c1799246a7841eeb6.jpg,416,416
292,135,5,207,82,11.884,3.49,000026_jpg.rf.46f673b36da8812c1799246a7841eeb6.jpg,416,416
293,135,5,170,128,13.672,5.056,000026_jpg.rf.46f673b36da8812c1799246a7841eeb6.jpg,416,416
294,135,3,173,142,37.769,28.08,000026_jpg.rf.46f673b36da8812c1799246a7841eeb6.jpg,416,416
295,135,3,168,148,7.749,23.153,000026_jpg.rf.46f673b36da8812c1799246a7841eeb6.jpg,416,416
296,135,5,208,163,6.956,7.792,000026_jpg.rf.46f673b36da8812c1799246a7841eeb6.jpg,416,416
297,135,5,171,247,18.717,9.437,000026_jpg.rf.46f673b36da8812c1799246a7841eeb6.jpg,416,416
298,135,5,202,251,27.253,17.918,000026_jpg.rf.46f673b36da8812c1799246a7841eeb6.jpg,416,416
299,135,5,82,347,19.906,7.671,000026_jpg.rf.46f673b36da8812c1799246a7841eeb6.jpg,416,416
300,135,5,291,123,7.114,9.373,000026_jpg.rf.46f673b36da8812c1799246a7841eeb6.jpg,416,416
301,135,5,292,99,11.258,8.638,000026_jpg.rf.46f673b36da8812c1799246a7841eeb6.jpg,416,416
302,135,5,227,205,17.421,7.664,000026_jpg.rf.46f673b36da8812c1799246a7841eeb6.jpg,416,416
303,135,5,203,187,18.804,6.24,000026_jpg.rf.46f673b36da8812c1799246a7841eeb6.jpg,416,416
304,135,3,181,269,52.698,44.044,000026_jpg.rf.46f673b36da8812c1799246a7841eeb6.jpg,416,416
305,135,5,145,327,40.581,12.375,000026_jpg.rf.46f673b36da8812c1799246a7841eeb6.jpg,416,416
306,135,5,177,269,14.082,9.623,000026_jpg.rf.46f673b36da8812c1799246a7841eeb6.jpg,416,416
307,135,5,193,389,14.217,11.1,000026_jpg.rf.46f673b36da8812c1799246a7841eeb6.jpg,416,416
308,135,5,201,241,16.346,5.045,000026_jpg.rf.46f673b36da8812c1799246a7841eeb6.jpg,416,416
309,136,4,25,58,321.048,358.304,PET1-723_jpg.rf.48eb2e420f54b31e537328e3ebad9115.jpg,416,416
310,137,4,127,0,206.865,410.869,PET1-660_jpg.rf.48beccefe77b6bd31e61f6647fc6925b.jpg,416,416
311,138,4,103,67,212.169,127.249,000049_jpg.rf.491a053d306838c7b604ba1fded4e449.jpg,416,416
312,138,5,103,146,17.315,41.666,000049_jpg.rf.491a053d306838c7b604ba1fded4e449.jpg,416,416
313,138,4,5,124,5.374,66.488,000049_jpg.rf.491a053d306838c7b604ba1fded4e449.jpg,416,416
314,138,4,10,145,86.312,64.525,000049_jpg.rf.491a053d306838c7b604ba1fded4e449.jpg,416,416
315,139,5,166,151,9.574,14.618,IMG_5039_JPG.rf.4903ed9b31fd8b2b20211d944ebf038a.jpg,416,416
316,139,4,260,200,18.477,19.439,IMG_5039_JPG.rf.4903ed9b31fd8b2b20211d944ebf038a.jpg,416,416
317,140,1,7,32,329.671,223.222,glass205_jpg.rf.48f85af7dba02418cf8e36146d04a202.jpg,416,416
318,141,2,127,135,30.354,47.499,000080_JPG.rf.490922d1f417234524bbbad2d066309a.jpg,416,416
319,141,5,221,192,7.866,11.299,000080_JPG.rf.490922d1f417234524bbbad2d066309a.jpg,416,416
320,142,1,0,27,416.0,294.125,glass381_jpg.rf.490ccfd876cceffde04d2a652672f171.jpg,416,416
321,143,4,202,191,29.376,26.0,000034_jpg.rf.4940c1fb2eec9d26ce8221cb6dc566a6.jpg,416,416
322,143,4,145,148,14.062,7.283,000034_jpg.rf.4940c1fb2eec9d26ce8221cb6dc566a6.jpg,416,416
323,143,2,202,89,26.731,16.133,000034_jpg.rf.4940c1fb2eec9d26ce8221cb6dc566a6.jpg,416,416
324,143,4,127,57,78.94,40.645,000034_jpg.rf.4940c1fb2eec9d26ce8221cb6dc566a6.jpg,416,416
325,143,5,195,89,10.303,9.084,000034_jpg.rf.4940c1fb2eec9d26ce8221cb6dc566a6.jpg,416,416
326,143,4,191,53,86.319,43.855,000034_jpg.rf.4940c1fb2eec9d26ce8221cb6dc566a6.jpg,416,416
327,143,4,312,9,103.025,40.331,000034_jpg.rf.4940c1fb2eec9d26ce8221cb6dc566a6.jpg,416,416
328,144,5,151,177,199.114,90.157,000081_jpg.rf.490a0eaaac6fced8a9b43ac10b837619.jpg,416,416
329,145,4,153,183,11.086,16.279,000045_jpg.rf.4965034cf451c91406ff0212aa1cc34b.jpg,416,416
330,146,5,131,194,27.017,20.992,000023_JPG.rf.48980a09a2278e597c8c1d0db45a531e.jpg,416,416
331,147,4,124,90,144.945,260.835,PET738_jpg.rf.493c6e7d8a585bb91dce5fe357b59cad.jpg,416,416
332,148,4,268,47,147.928,113.874,000050_jpg.rf.492f8baefd5bf78e59c8cc9a3d465113.jpg,416,416
333,149,4,158,0,164.936,79.351,PET1-425_jpg.rf.494cc5e9e4c1cb9fb71e227116d939c0.jpg,416,416
334,150,4,84,199,39.235,36.348,IMG_4891_JPG.rf.4965cd623c1c68cc729d81a3db3804e3.jpg,416,416
335,150,5,227,196,10.241,7.035,IMG_4891_JPG.rf.4965cd623c1c68cc729d81a3db3804e3.jpg,416,416
336,151,4,169,88,70.688,103.239,PET1-157_jpg.rf.494c05fc2a61680760db5bd2729b182b.jpg,416,416
337,152,4,130,271,17.039,142.995,000045_JPG.rf.4971f722a0c5ad554ce13cb7c157f320.jpg,416,416
338,152,4,0,253,119.319,82.263,000045_JPG.rf.4971f722a0c5ad554ce13cb7c157f320.jpg,416,416
339,152,4,295,18,20.876,38.204,000045_JPG.rf.4971f722a0c5ad554ce13cb7c157f320.jpg,416,416
340,153,4,189,176,62.576,30.542,000069_JPG.rf.48eab7c669459a882fa6928b4cf15854.jpg,416,416
341,153,3,393,27,23.202,26.006,000069_JPG.rf.48eab7c669459a882fa6928b4cf15854.jpg,416,416
342,154,3,101,217,25.656,26.9,000063_jpg.rf.49389f3082e33badbfa3132bdcfd9d6b.jpg,416,416
343,154,4,355,230,44.226,99.414,000063_jpg.rf.49389f3082e33badbfa3132bdcfd9d6b.jpg,416,416
344,155,1,20,43,382.433,151.962,glass181_jpg.rf.497ae94b32587c5918ebb9a526da4d4e.jpg,416,416
345,156,4,3,0,289.792,334.344,PET1-521_jpg.rf.497804e81e0dd6dfd770c3be2c8ded26.jpg,416,416
346,157,4,193,268,132.509,52.936,000057_jpg.rf.498eee0210b45e0d7693138f071cb5a7.jpg,416,416
347,157,4,17,274,14.596,7.8,000057_jpg.rf.498eee0210b45e0d7693138f071cb5a7.jpg,416,416
348,158,2,129,60,264.224,269.556,metal202_jpg.rf.4989e39b72b775e22fbdac1b8975e3d0.jpg,416,416
349,159,4,130,114,119.067,224.7,000042_jpg.rf.49390109a1ea2cf414f7603af8d22e18.jpg,416,416
350,160,4,146,170,269.75,78.266,PET736_jpg.rf.491b5f700003ab50676de0567c71f67a.jpg,416,416
351,161,2,119,111,140.236,182.348,metal284_jpg.rf.49da5c5657757323799cd6194629c94d.jpg,416,416
352,162,3,53,219,50.98,31.48,000096_JPG.rf.49a81efd602f4fcd554145359bbe99bd.jpg,416,416
353,163,4,132,223,68.654,28.804,000009_JPG.rf.49d87ea3c1abb639a9beb2fe33eb529a.jpg,416,416
354,163,4,251,129,16.484,46.265,000009_JPG.rf.49d87ea3c1abb639a9beb2fe33eb529a.jpg,416,416
355,163,4,240,156,31.268,17.461,000009_JPG.rf.49d87ea3c1abb639a9beb2fe33eb529a.jpg,416,416
356,164,4,230,284,81.155,75.497,PET1-186_jpg.rf.495e38909fa871d088460da0f3609c32.jpg,416,416
357,165,2,275,181,16.066,22.04,000074_jpg.rf.49bacab76a56db5deff6a5d524464903.jpg,416,416
358,165,2,260,259,32.883,21.805,000074_jpg.rf.49bacab76a56db5deff6a5d524464903.jpg,416,416
359,165,2,267,232,15.82,21.714,000074_jpg.rf.49bacab76a56db5deff6a5d524464903.jpg,416,416
360,165,2,272,232,5.05,3.512,000074_jpg.rf.49bacab76a56db5deff6a5d524464903.jpg,416,416
361,166,2,172,121,159.25,187.958,metal209_jpg.rf.49e261f028b274dfa8a58e4b093cd808.jpg,416,416
362,167,4,185,101,101.545,133.818,000098_JPG.rf.4a0518cdb8e8930a446d89beedcbdd78.jpg,416,416
363,168,4,228,153,50.598,104.985,000076_JPG.rf.49b8ded58725471fe392f51163eae92d.jpg,416,416
364,168,2,172,164,12.045,14.089,000076_JPG.rf.49b8ded58725471fe392f51163eae92d.jpg,416,416
365,168,5,51,198,10.002,3.359,000076_JPG.rf.49b8ded58725471fe392f51163eae92d.jpg,416,416
366,169,4,249,60,57.153,90.036,PET1-189_jpg.rf.4a0245321e7e0646091a8aa1b291f0b5.jpg,416,416
367,170,4,142,6,262.707,397.659,PET1-654_jpg.rf.4a0c2ad34f82481336c12650e6a3308e.jpg,416,416
368,171,4,196,147,163.958,138.181,000005_JPG.rf.49b41333e62b1d9417052520dd0a2686.jpg,416,416
369,171,4,52,71,212.75,212.835,000005_JPG.rf.49b41333e62b1d9417052520dd0a2686.jpg,416,416
370,171,4,29,4,160.179,218.952,000005_JPG.rf.49b41333e62b1d9417052520dd0a2686.jpg,416,416
371,171,3,76,41,122.525,120.449,000005_JPG.rf.49b41333e62b1d9417052520dd0a2686.jpg,416,416
372,171,3,143,120,108.655,109.584,000005_JPG.rf.49b41333e62b1d9417052520dd0a2686.jpg,416,416
373,171,3,166,0,233.951,161.136,000005_JPG.rf.49b41333e62b1d9417052520dd0a2686.jpg,416,416
374,171,4,209,17,93.817,111.407,000005_JPG.rf.49b41333e62b1d9417052520dd0a2686.jpg,416,416
375,172,4,3,109,413.458,190.696,PET1-537_jpg.rf.4a0d20cfccb34cb757a1e3941df1f9dd.jpg,416,416
376,173,4,207,204,77.175,55.714,000082_jpg.rf.4a0b81af597d2523ff56d6733a04ebc1.jpg,416,416
377,173,4,124,123,151.735,81.714,000082_jpg.rf.4a0b81af597d2523ff56d6733a04ebc1.jpg,416,416
378,174,4,89,0,286.888,406.245,PET1-710_jpg.rf.4a110e3f27a46cb6f79dd65430c825df.jpg,416,416
379,175,4,24,93,340.972,150.966,PET1-756_jpg.rf.49daa94e758e168dcfa01fd15c0a768c.jpg,416,416
380,176,3,65,254,55.683,34.039,000097_JPG.rf.4a20ca65ddd26f7a460af17d62b8f311.jpg,416,416
381,177,4,13,0,391.44,260.711,plastic442_jpg.rf.4a3582185d07bd3691137ded14d5754f.jpg,416,416
382,178,4,211,278,96.33,14.368,000096_jpg.rf.4a0352ce3b26c114ef3c1222eaf00f1f.jpg,416,416
383,179,2,114,116,173.192,146.086,metal213_jpg.rf.4a76ad6c5635046b863cf301c4e9abd4.jpg,416,416
384,180,4,309,101,78.927,72.76,000089_jpg.rf.4a6dde35d1f84e215bb6424739b57738.jpg,416,416
385,180,4,185,277,54.425,32.168,000089_jpg.rf.4a6dde35d1f84e215bb6424739b57738.jpg,416,416
386,181,3,213,207,56.251,24.642,000038_jpg.rf.4a30144e0d8f3dfeafc0549f9502dfa2.jpg,416,416
387,182,4,127,245,21.211,11.024,000032_jpg.rf.49644106b8f86f1cc81482b63c76a061.jpg,416,416
388,183,4,186,75,44.985,70.543,000080_jpg.rf.4aad0778c7241a4fc5f41a7421c52e74.jpg,416,416
389,183,4,130,143,106.949,198.579,000080_jpg.rf.4aad0778c7241a4fc5f41a7421c52e74.jpg,416,416
390,184,4,207,206,120.199,62.991,PET1-135_jpg.rf.4a8be8bc0023e85d0e6ec740e8742d7e.jpg,416,416
391,185,4,168,201,94.204,55.485,000001_jpg.rf.4aa3ae5a49860560d0ad47fa0832e8ce.jpg,416,416
392,185,5,255,210,7.309,12.721,000001_jpg.rf.4aa3ae5a49860560d0ad47fa0832e8ce.jpg,416,416
393,186,3,186,220,79.224,91.259,000067_jpg.rf.4a6f8d909b5a83acdbdc7cfcbd41d821.jpg,416,416
394,186,4,219,208,12.863,13.162,000067_jpg.rf.4a6f8d909b5a83acdbdc7cfcbd41d821.jpg,416,416
395,188,1,33,60,365.678,302.144,glass195_jpg.rf.4aeacbc02bbe404a35e04da8f27e7a6e.jpg,416,416
396,189,4,38,163,361.833,99.531,PET1-639_jpg.rf.4b038e807611cf24056184149a77f6d6.jpg,416,416
397,190,4,39,80,337.997,192.732,PET1-741_jpg.rf.4b83f01bd876e0d0872876f9b0fea17b.jpg,416,416
398,191,4,111,209,146.545,120.486,000066_jpg.rf.4ae2e41c68049b3ce1a354a4e6ab2db3.jpg,416,416
399,191,1,27,108,6.02,4.266,000066_jpg.rf.4ae2e41c68049b3ce1a354a4e6ab2db3.jpg,416,416
400,191,1,50,408,5.637,5.441,000066_jpg.rf.4ae2e41c68049b3ce1a354a4e6ab2db3.jpg,416,416
401,191,1,105,93,9.749,5.339,000066_jpg.rf.4ae2e41c68049b3ce1a354a4e6ab2db3.jpg,416,416
402,191,4,383,79,6.848,10.937,000066_jpg.rf.4ae2e41c68049b3ce1a354a4e6ab2db3.jpg,416,416
403,192,4,121,138,170.484,171.111,000064_jpg.rf.4ae3a74b01e75b9a2a2e7786c3101835.jpg,416,416
404,193,4,232,180,183.803,236.035,PET1-683_jpg.rf.4a798d2e6d1c6bb2e95ad22fac0a20ab.jpg,416,416
405,194,2,259,215,67.844,67.438,000076_jpg.rf.4b20f931cf530868067741052ca9e8dc.jpg,416,416
406,194,3,248,277,83.484,113.208,000076_jpg.rf.4b20f931cf530868067741052ca9e8dc.jpg,416,416
407,194,2,321,258,6.5,11.646,000076_jpg.rf.4b20f931cf530868067741052ca9e8dc.jpg,416,416
408,194,4,23,142,49.766,66.354,000076_jpg.rf.4b20f931cf530868067741052ca9e8dc.jpg,416,416
409,194,3,0,171,122.281,70.417,000076_jpg.rf.4b20f931cf530868067741052ca9e8dc.jpg,416,416
410,194,3,11,224,69.875,78.271,000076_jpg.rf.4b20f931cf530868067741052ca9e8dc.jpg,416,416
411,195,4,0,45,415.436,371.435,plastic79_jpg.rf.4b60e084baa11897c919066a9af9757a.jpg,416,416
412,196,3,61,59,174.359,340.93,IMG_4877_JPG.rf.4b3905fe6a075ff6cb98c20931bdc738.jpg,416,416
413,196,4,38,29,279.2,381.628,IMG_4877_JPG.rf.4b3905fe6a075ff6cb98c20931bdc738.jpg,416,416
414,197,4,180,352,62.305,52.211,000099_JPG.rf.4ad4011a070da03137d6519e3970c907.jpg,416,416
415,197,4,196,316,25.524,32.764,000099_JPG.rf.4ad4011a070da03137d6519e3970c907.jpg,416,416
416,197,4,230,331,20.768,28.537,000099_JPG.rf.4ad4011a070da03137d6519e3970c907.jpg,416,416
417,197,2,222,303,20.61,29.171,000099_JPG.rf.4ad4011a070da03137d6519e3970c907.jpg,416,416
418,197,2,230,306,6.5,6.13,000099_JPG.rf.4ad4011a070da03137d6519e3970c907.jpg,416,416
419,198,4,49,35,306.998,229.97,000000_jpg.rf.4b902ec4386842296bf205dee1ce45b1.jpg,416,416
420,199,4,137,197,87.899,61.041,000067_JPG.rf.4bc95e0b1ebfec57e997e235c0eb5db4.jpg,416,416
421,199,5,203,125,36.321,98.443,000067_JPG.rf.4bc95e0b1ebfec57e997e235c0eb5db4.jpg,416,416
422,199,4,364,77,36.005,35.762,000067_JPG.rf.4bc95e0b1ebfec57e997e235c0eb5db4.jpg,416,416
423,199,5,380,36,29.669,24.8,000067_JPG.rf.4bc95e0b1ebfec57e997e235c0eb5db4.jpg,416,416
424,199,5,275,260,22.534,10.371,000067_JPG.rf.4bc95e0b1ebfec57e997e235c0eb5db4.jpg,416,416
425,200,4,62,53,271.375,249.708,PET1-695_jpg.rf.4b8e6d1cef9980f6fa5f301bc1526204.jpg,416,416
426,201,1,4,5,410.737,397.095,glass21_jpg.rf.4b9ce2ae36f7e3b1bb4bf006e85fce32.jpg,416,416
427,202,1,98,0,284.766,210.077,glass120_jpg.rf.4ad493d61d974cdb7c0d795a1852fad6.jpg,416,416
428,203,5,195,235,13.93,11.369,000093_jpg.rf.4b86fc5efb3048665d501faa7344ecbc.jpg,416,416
429,204,4,91,111,226.977,145.816,PET731_jpg.rf.4b522e355c181e12b9bd0fa2486c0d56.jpg,416,416
430,205,4,152,165,119.124,36.069,000099_JPG.rf.4bca8fb9436abe26f502ae236f5e10e9.jpg,416,416
431,206,4,87,178,66.102,118.433,000018_jpg.rf.4bd898ea3de06fcd373c0c9ca5e4baa9.jpg,416,416
432,207,4,180,0,212.995,378.707,PET1-543_jpg.rf.4be82e654057121f5aa72cbacd91d470.jpg,416,416
433,208,4,101,176,216.992,239.875,000040_jpg.rf.4bd411fdf545a6314256ca883a9e25dc.jpg,416,416
434,209,3,184,144,43.333,47.667,IMG_4922_JPG.rf.4acc898732859a3b2fe5ed3a88ca2229.jpg,416,416
435,209,4,202,169,57.268,56.333,IMG_4922_JPG.rf.4acc898732859a3b2fe5ed3a88ca2229.jpg,416,416
436,210,4,75,68,129.188,80.703,PET1-138_jpg.rf.4c02b5eea4831d0657a7e99ee45f2ced.jpg,416,416
437,211,4,288,151,25.108,24.131,000105_JPG.rf.4c2b8089150133c61c6dabfd7a0274ed.jpg,416,416
438,211,4,213,38,15.549,6.288,000105_JPG.rf.4c2b8089150133c61c6dabfd7a0274ed.jpg,416,416
439,212,3,291,178,42.877,13.208,000036_jpg.rf.4b9101fb01257d271929dd5d3c183673.jpg,416,416
440,212,5,292,241,3.193,2.496,000036_jpg.rf.4b9101fb01257d271929dd5d3c183673.jpg,416,416
441,212,5,302,249,3.193,3.016,000036_jpg.rf.4b9101fb01257d271929dd5d3c183673.jpg,416,416
442,212,5,309,283,7.526,3.848,000036_jpg.rf.4b9101fb01257d271929dd5d3c183673.jpg,416,416
443,212,5,331,379,19.842,3.016,000036_jpg.rf.4b9101fb01257d271929dd5d3c183673.jpg,416,416
444,212,5,322,360,5.018,6.448,000036_jpg.rf.4b9101fb01257d271929dd5d3c183673.jpg,416,416
445,212,5,325,365,6.842,5.72,000036_jpg.rf.4b9101fb01257d271929dd5d3c183673.jpg,416,416
446,212,5,328,365,6.158,5.616,000036_jpg.rf.4b9101fb01257d271929dd5d3c183673.jpg,416,416
447,212,5,324,372,7.526,5.824,000036_jpg.rf.4b9101fb01257d271929dd5d3c183673.jpg,416,416
448,212,5,333,345,11.175,1.56,000036_jpg.rf.4b9101fb01257d271929dd5d3c183673.jpg,416,416
449,212,5,330,317,6.614,4.68,000036_jpg.rf.4b9101fb01257d271929dd5d3c183673.jpg,416,416
450,212,5,327,324,9.123,4.16,000036_jpg.rf.4b9101fb01257d271929dd5d3c183673.jpg,416,416
451,212,5,316,274,9.123,2.808,000036_jpg.rf.4b9101fb01257d271929dd5d3c183673.jpg,416,416
452,212,5,267,58,5.93,1.664,000036_jpg.rf.4b9101fb01257d271929dd5d3c183673.jpg,416,416
453,212,5,320,276,19.386,7.28,000036_jpg.rf.4b9101fb01257d271929dd5d3c183673.jpg,416,416
454,213,4,82,103,333.843,247.673,plastic59_jpg.rf.4c11725c23a6bde0178f2c033399432b.jpg,416,416
455,214,4,122,185,137.552,113.509,000004_jpg.rf.4c2f43e017c442ee785980458cfb80e5.jpg,416,416
456,214,4,230,153,88.417,62.114,000004_jpg.rf.4c2f43e017c442ee785980458cfb80e5.jpg,416,416
457,214,4,245,237,54.56,25.489,000004_jpg.rf.4c2f43e017c442ee785980458cfb80e5.jpg,416,416
458,215,4,185,228,20.175,49.419,000024_jpg.rf.4b95b226eb7e21a3199fa861ec388fdc.jpg,416,416
459,215,5,336,74,2.267,5.733,000024_jpg.rf.4b95b226eb7e21a3199fa861ec388fdc.jpg,416,416
460,216,3,3,59,412.696,310.082,paper177_jpg.rf.4c5b80711a034d6946bfada9ce19d95e.jpg,416,416
461,217,5,243,141,11.895,8.284,000000_JPG.rf.4c58a72db3d13ca75d1c825f3adace93.jpg,416,416
462,218,4,353,61,26.284,61.74,000075_jpg.rf.4c572aada5d2e49768670e935a74ad64.jpg,416,416
463,219,4,56,48,151.391,49.293,000058_JPG.rf.4c58f6de8aba5f528ad84cad8dad8b5b.jpg,416,416
464,219,4,140,96,130.245,88.019,000058_JPG.rf.4c58f6de8aba5f528ad84cad8dad8b5b.jpg,416,416
465,219,2,225,242,45.662,47.805,000058_JPG.rf.4c58f6de8aba5f528ad84cad8dad8b5b.jpg,416,416
466,219,2,92,261,62.416,28.206,000058_JPG.rf.4c58f6de8aba5f528ad84cad8dad8b5b.jpg,416,416
467,220,3,0,75,377.0,339.625,paper229_jpg.rf.4c6b8fcecb4b3e02e97b5f4bf3cf282e.jpg,416,416
468,221,4,225,156,38.382,42.062,IMG_4924_JPG.rf.4c166cb5a7c5ec5d90e96e32fb42858d.jpg,416,416
469,221,4,252,163,33.837,52.443,IMG_4924_JPG.rf.4c166cb5a7c5ec5d90e96e32fb42858d.jpg,416,416
470,221,5,145,45,9.983,8.596,IMG_4924_JPG.rf.4c166cb5a7c5ec5d90e96e32fb42858d.jpg,416,416
471,222,4,10,64,376.235,304.608,000036_jpg.rf.4c7454659badb6756a615263c65b4da8.jpg,416,416
472,223,4,177,54,143.332,105.685,PET1-155_jpg.rf.4ca9ca382bc009c970cdefd35644d3b6.jpg,416,416
473,224,2,119,79,228.313,302.25,metal28_jpg.rf.4c8a3a5241e982d5b9b4e90b9fa7bf09.jpg,416,416
474,225,4,135,88,25.29,28.503,000105_JPG.rf.4cbdca6f30ed04e813f12839097655e0.jpg,416,416
475,225,4,19,194,7.888,16.417,000105_JPG.rf.4cbdca6f30ed04e813f12839097655e0.jpg,416,416
